ID,Province,Study_site,Latitude,Longitude,Altitude,MAT,MAP,Soil_fertility,Forest_type,Dominant_species,Stand_origin,Stand_age,MMD,Mean_DBH,Mean_height,Stand_density,GSV,Plot_dimension,Sample_size,Method,Tree_numbers,Trees,AGBt,Wood,Bark,Stem,Branch,Leaf,Crown,Reproduction,BGBt,Understory,AGBu,BGBu,Shrub,AGBs,BGBs,Floor,AGBf,BGBf,Liana,DOM,Litterfall,Suspended_branches,Dead_trees,Sources
1359,Hunan,Northwest Xiangxiang County,27.75,112.52,400,17.3,1350,III,Pinus forest,P. massoniana,Planted,16,Min DBH,NA,NA,NA,NA,667,6,Allometry,18,NA,31.35,28.4,0.93,29.33,1.7,0.32,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Yao and He 2001
1360,Fujian,Fangdao Township,27,118.13,305,18.5,1782,II,Castanopsis forest,C. fissa,Secondary,16,5,13.6,14.6,2483,269,400,3,Average,,NA,155.32,NA,NA,126.43,23.76,5.13,28.89,NA,NA,NA,3.9,NA,NA,3.23,NA,NA,0.67,NA,0,NA,NA,0,NA,Yao and Huang 1997
1361,Hunan,Daweishan Forest Farm,28.39,114.12,900,13.7,2000,III,Cryptomeria forest ,C. japonica,Planted,16,Min DBH,23.3,14.3,1575,489,400,5,Allometry,10,239.5,187.7,138.6,15.9,154.5,11,22.2,33.2,NA,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Yao and Li 1997
1362,Liaoning,Balidianzi Township,41.22,124.85,550,4.6,900,II,Larix forest,L. kaempferi,Planted,15,Min DBH,9.3,11.1,3480,144.26,667,1,Average,,NA,84.14,NA,NA,71.21,8.16,4.77,12.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.62,31.62,0,0,Yao et al. 1989
1363,Liaoning,Balidianzi Township,41.22,124.85,550,4.6,900,II,Larix forest,L. gmelinii,Planted,15,Min DBH,6.7,6.8,3375,60.633,667,1,Average,,NA,41.83,NA,NA,22.86,18.07,0.9,18.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.52,15.52,0,0,Yao et al. 1989
1364,Liaoning,Balidianzi Township,41.22,124.85,550,4.6,900,II,Larix forest,L. principis-rupprechtii ,Planted,15,Min DBH,5.8,6,3315,41.168,667,1,Average,,NA,25.17,NA,NA,17.13,7.77,0.27,8.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.78,16.78,0,0,Yao et al. 1989
1365,Liaoning,Balidianzi Township,41.22,124.85,550,4.6,900,II,Larix forest,L. olgensis,Planted,15,Min DBH,5.5,7,3055,30.068,667,1,Average,,NA,20.32,NA,NA,13.67,6.01,0.64,6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39,16.39,0,0,Yao et al. 1989
1366,Shanxi,Middle Reach of Sanggan River,39.77,113.24,1200,6.8,360,II,Populus forest,Populus sp.,Planted,13,Min DBH,NA,NA,500,NA,900,1,Average,,28.768,20.21,NA,NA,13.574,5.062,1.575,6.636,NA,8.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Yao et al. 1998
1367,Hunan,Central South Forestry University's Arboretum,27.83,112.9,125,17.4,1431,III,Cinnamomum forest,C. camphora,Planted,18,Min DBH,14.5,8.47,1025,73.162,600,2,Allometry,11,91.97,71.87,37.71,7.2,44.91,22.26,4.7,26.96,NA,20.1,6.69,4.88,1.81,4.46,3.4,1.06,2.23,1.48,0.75,0,12.42,12.42,0,0,Yao et al. 2003
1368,Jiangsu,Hilly Region of Zhenjiang City,31.66,119.49,24,15.5,1089,III,Cunninghamia forest,C. lanceolata,Planted,5,Min DBH,5.5,4.52,5940,32.617,NA,NA,Allometry,33,54.03,38.615,NA,NA,19.271,5.205,14.139,19.344,NA,15.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ye and Jiang 1983
1369,Jiangsu,Hilly Region of Zhenjiang City,31.66,119.49,24,15.5,1089,III,Cunninghamia forest,C. lanceolata,Planted,10,Min DBH,9.4,6.97,3855,95.347,NA,NA,Allometry,33,77.78,58.85,NA,NA,39.481,7.08,11.827,18.907,0.462,18.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ye and Jiang 1983
1370,Jiangsu,Hilly Region of Zhenjiang City,31.66,119.49,24,15.5,1089,III,Cunninghamia forest,C. lanceolata,Planted,15,Min DBH,10.7,7.64,3765,132.257,NA,NA,Allometry,33,94.523,72.954,NA,NA,50.803,8.848,12.064,20.912,1.239,21.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ye and Jiang 1983
1371,Jiangsu,Hilly Region of Zhenjiang City,31.66,119.49,24,15.5,1089,III,Cunninghamia forest,C. lanceolata,Planted,17,Min DBH,10.9,7.73,3765,138.865,NA,NA,Allometry,33,100.324,78.274,NA,NA,52.84,9.191,12.134,21.325,4.109,22.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ye and Jiang 1983
1372,Fujian,Yangkou Forest Farm,26.8,117.9,632,19.5,1728,III,Cunninghamia forest,C. lanceolata,Planted,26,Min DBH,12.9,12,3625,290.712,NA,NA,Allometry,32,139.73,119.6,NA,NA,100.68,9.28,9.64,18.92,NA,20.13,4.96,NA,NA,NA,NA,NA,NA,NA,NA,0,6.31,6.31,0,0,Ye et al. 1984
1373,Fujian,Chihu Forest Farm,24.89,118.91,45,19.8,1100,I,Casuarina forest,C. equisetifolia,Planted,15,Min DBH,NA,NA,3345,NA,625,1,Allometry,42,133.94,113.44,NA,NA,82.75,16.01,12.78,28.79,1.9,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Ye et al. 1996
1374,Fujian,Chihu Forest Farm,24.89,118.91,45,19.8,1100,I,Casuarina forest,C. equisetifolia,Planted,15,Min DBH,NA,NA,4082,NA,625,1,Allometry,42,152.45,127.62,NA,NA,87.54,20.43,18.05,38.48,1.6,24.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Ye et al. 1996
1375,Fujian,Chihu Forest Farm,24.89,118.91,45,19.8,1100,I,Casuarina forest,C. equisetifolia,Planted,20,Min DBH,NA,NA,2705,NA,625,1,Allometry,42,235.6,219.56,NA,NA,190.25,12.91,11.57,24.48,4.83,16.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Ye et al. 1996
1376,Fujian,Chihu Forest Farm,24.89,118.91,45,19.8,1100,I,Casuarina forest,C. equisetifolia,Planted,20,Min DBH,NA,NA,2670,NA,625,1,Allometry,42,119.86,105.33,NA,NA,68.13,17.21,14.3,31.51,5.69,14.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Ye et al. 1996
1377,Fujian,Chishan Forest Farm,23.67,117.41,3,20.8,1186,I,Evergreen broadleaved mixed forest,Casuarina equisetifolia & Acacia crassicarpa,Planted,10,Min DBH,NA,NA,NA,NA,400,3,Average,,161.955,139.784,95.276,14.32,109.596,14.274,10.327,24.601,5.587,22.171,0,0,0,0,0,0,0,0,0,0,NA,NA,5.051,NA,Ye et al. 2003
1378,Fujian,Chishan Forest Farm,23.67,117.41,3,20.8,1186,I,Pinus & broadleaved mixed forest,Pinus elliottii & Casuarina equisetifolia,Planted,10,Min DBH,NA,NA,NA,NA,400,3,Average,,100.296,81.344,40.458,7.215,47.673,17.905,15.089,32.995,0.677,18.951,0,0,0,0,0,0,0,0,0,0,NA,NA,0.751,NA,Ye et al. 2003
1379,Guangxi,Dongmen Forest Farm,22.33,107.84,150,21.8,1200,III,Eucalyptus forest,E. urophylla × E. grandis,Planted,3.3,Min DBH,11,15.3,1097,73.638,666,3,Allometry,NA,71.368,58.455,43.437,4.012,47.449,7.765,3.241,11.006,NA,12.913,3.442,NA,NA,3.228,NA,NA,0.214,NA,NA,0,4.383,4.383,0,0,Ye et al. 2007
1380,Fujian,Chishan Forest Farm,23.67,117.41,3,20.8,1186,I,Evergreen broadleaved mixed forest,Casuarina equisetifolia & Acacia crassicarpa,Planted,10,Min DBH,NA,NA,NA,NA,400,3,Average,,150.874,127.542,75.879,10.063,85.943,22.408,19.191,41.599,NA,23.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Ye et al. 2008
1381,Hunan,Hunan Academy of Forestry's Forest Farm,28.11,113.03,79,17.6,1428,III,Liquidambar forest,L. formosana,Planted,21,Min DBH,9.9,NA,2175,NA,600,3,Average,,148.93,122.72,92.92,14.53,107.45,13.29,1.98,15.27,NA,26.21,0.31,NA,NA,NA,NA,NA,NA,NA,NA,0,4.87,4.87,0,0,Yi et al. 2008
1382,Sichuan,Qiqushan Forest Farm,31.75,105.21,735,16.5,992,III,Cupressus forest,C. funebris,Planted,17,Min DBH,NA,NA,NA,NA,400,1,Allometry,56,50.32,45.28,21.35,4.06,25.41,7.91,11.96,19.87,NA,5.04,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,4.5,0,0,Yu 1991
1383,Sichuan,Qiqushan Forest Farm,31.75,105.21,735,16.5,992,III,Cupressus forest,C. funebris,Planted,26,Min DBH,NA,NA,NA,NA,400,1,Allometry,56,82.55,64.57,31.88,3,34.88,13.32,16.37,29.69,NA,17.98,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,4.5,0,0,Yu 1991
1384,Sichuan,Qiqushan Forest Farm,31.75,105.21,735,16.5,992,III,Cupressus forest,C. funebris,Planted,37,Min DBH,NA,NA,NA,NA,400,1,Allometry,56,98.68,86.52,44.34,7.53,51.87,22.16,12.49,34.65,NA,12.16,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,4.5,0,0,Yu 1991
1385,Sichuan,Qiqushan Forest Farm,31.75,105.21,735,16.5,992,III,Cupressus forest,C. funebris,Planted,26,Min DBH,NA,NA,NA,NA,400,1,Allometry,56,40.39,34.18,14.61,4.1,18.71,6.36,9.11,15.47,NA,6.21,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,4.5,0,0,Yu 1991
1386,Sichuan,Qiqushan Forest Farm,31.75,105.21,735,16.5,992,III,Cupressus forest,C. funebris,Planted,26,Min DBH,NA,NA,NA,NA,400,1,Allometry,56,39.38,31.31,17.43,3.93,21.36,3.92,6.03,9.95,NA,8.07,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,4.5,0,0,Yu 1991
1387,Sichuan,Qiqushan Forest Farm,31.75,105.21,735,16.5,992,III,Cupressus forest,C. funebris,Planted,26,Min DBH,NA,NA,NA,NA,400,1,Allometry,56,34.97,29.53,10.27,2.21,12.48,8.18,8.87,17.05,NA,5.44,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,4.5,0,0,Yu 1991
1388,Sichuan,Qiqushan Forest Farm,31.75,105.21,735,16.5,992,III,Cupressus forest,C. funebris,Planted,26,Min DBH,NA,NA,NA,NA,400,1,Allometry,56,73.46,61.6,24.13,4.96,29.09,16.38,16.13,32.51,NA,11.86,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,4.5,0,0,Yu 1991
1389,Sichuan,Qiqushan Forest Farm,31.75,105.21,735,16.5,992,III,Cunninghamia & broadleaved mixed forest,Cupressus funebris & Alnus cremastogyne,Planted,26,Min DBH,NA,NA,NA,NA,400,1,Allometry,56,97.16,84.34,51.99,6.72,58.71,17.75,7.88,25.63,NA,12.82,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,4.5,0,0,Yu 1991
1390,Anhui,Huangshan Mountain,30.13,118.15,750,15.5,1540,III,Cyclobalanopsis forest,C. glauca,Secondary,85,2.5,NA,NA,NA,NA,400,1,Allometry,25,257.026,200.993,NA,NA,NA,NA,NA,NA,NA,56.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Yu 1999
1391,Zhejiang,Jiande Forest Farm,29.55,119.5,70,16.9,1502,II,Cyclobalanopsis forest,C. glauca,Secondary,7,2.5,NA,NA,NA,NA,256,1,Allometry,60,NA,14.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Yu 1999
1392,Zhejiang,Jiande Forest Farm,29.55,119.5,70,16.9,1502,II,Cyclobalanopsis forest,C. glauca,Secondary,20,2.5,NA,NA,NA,NA,400,1,Allometry,25,112.76,86.765,NA,NA,NA,NA,NA,NA,NA,25.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Yu 1999
1393,Jiangsu,Xiashu Ecological Station,32.12,119.22,100,15.2,1042,III,Cunninghamia forest,C. lanceolata,Planted,23,Min DBH,13.3,10,2305,163.745,NA,NA,Allometry,14,109.9,89,53.3,9.6,62.9,13,13.1,26.1,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Yu and Jiang 1992
1394,Guangdong,Heshan Ecological Station,22.68,112.9,30,21.7,1800,III,Acacia forest,A. mangium,Planted,4,Min DBH,10.1,7.1,1600,42.018,30000,1,Allometry,6,49.088,37.984,NA,NA,24.064,7.664,6.256,13.92,NA,11.104,9.607,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Yu et al. 1990
1395,Zhejiang,Beigaofeng Mountain,30.25,120.16,150,16.7,1376,I,Schima forest,S. superba,Secondary,36,Min DBH,NA,NA,NA,NA,530,4,Average,,107.506,75.54,NA,NA,53.591,16.996,4.835,21.831,0.118,31.966,19.144,12.553,6.591,12.755,8.994,3.761,6.389,3.559,2.83,0,7.467,7.467,0,0,Yu et al. 1993
1396,Guangdong,Hetou Forest Farm,21.08,109.84,29,23.5,1650,II,Eucalyptus forest,E. 12ABL,Planted,4.5,Min DBH,9.77,15.23,3201,160,600,3,Average,,NA,78.307,66.142,6.091,72.233,2.17,3.904,6.074,NA,NA,NA,1.492,NA,NA,0.655,NA,NA,0.837,NA,0,11.524,11.524,0,0,Yu et al. 2000abc
1397,Guangdong,Hetou Forest Farm,21.08,109.84,29,23.5,1650,II,Eucalyptus forest,E. 12ABL,Planted,4.5,Min DBH,8.95,14.1,3179,126.59,600,3,Average,,NA,62.843,53.452,4.996,58.448,2.027,2.368,4.395,NA,NA,NA,0.654,NA,NA,0,NA,NA,0.654,NA,0,10.162,10.162,0,0,Yu et al. 2000abc
1398,Guangdong,Hetou Forest Farm,21.08,109.84,29,23.5,1650,II,Eucalyptus forest,E. 12ABL,Planted,4.5,Min DBH,8.22,14.02,2919,98.11,600,3,Average,,NA,57.343,50.032,4.587,54.619,1.345,1.38,2.724,NA,NA,NA,0.628,NA,NA,0,NA,NA,0.628,NA,0,9.899,9.899,0,0,Yu et al. 2000abc
1399,Guangdong,Hetou Forest Farm,21.08,109.84,29,23.5,1650,II,Eucalyptus forest,E. 12ABL,Planted,4.5,Min DBH,7.25,12.19,3195,75.88,600,3,Average,,NA,43.307,37.496,3.463,40.959,1.053,1.295,2.348,NA,NA,NA,0.176,NA,NA,0,NA,NA,0.176,NA,0,9.316,9.316,0,0,Yu et al. 2000abc
1400,Liaoning,Pianling Township,41.41,123.98,200,6.2,782,IV,Pinus & broadleaved mixed forest,Pinus koraiensis & Betula platyphylla,Planted,20,Min DBH,10.9,10.13,4140,114.782,400,1,Average,,NA,83.89,NA,NA,NA,NA,NA,NA,NA,NA,5.86,2.68,3.18,5.46,2.52,2.94,0.4,0.16,0.24,0,NA,NA,0,NA,Yu et al. 2005a
1401,Liaoning,Pianling Township,41.41,123.98,200,6.2,782,IV,Pinus & broadleaved mixed forest,Pinus koraiensis & Alnus sibirica,Planted,20,Min DBH,10.29,10.6,4400,109.732,400,1,Average,,NA,68.79,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1.46,1.14,2.03,1.33,0.7,0.57,0.13,0.44,0,NA,NA,0,NA,Yu et al. 2005a
1402,Liaoning,Pianling Township,41.41,123.98,280,6.2,782,IV,Pinus & broadleaved mixed forest,Pinus koraiensis & Fraxinus mandshurica,Planted,19,Min DBH,7.5,8.38,4150,64.958,400,1,Average,,NA,54.07,NA,NA,NA,NA,NA,NA,NA,NA,6.89,3.83,3.06,5.98,3.33,2.65,0.91,0.5,0.41,0,NA,NA,0,NA,Yu et al. 2005a
1403,Liaoning,Pianling Township,41.41,123.98,300,6.2,782,IV,Pinus & broadleaved mixed forest,Pinus koraiensis & Kalopanax septemlobus,Planted,19,Min DBH,8,8.18,4815,48.982,400,1,Average,,NA,35.97,NA,NA,NA,NA,NA,NA,NA,NA,2.23,1.32,0.91,1.95,1.26,0.69,0.28,0.06,0.22,0,NA,NA,0,NA,Yu et al. 2005a
1404,Liaoning,Pianling Township,41.41,123.98,300,6.2,782,IV,Pinus & broadleaved mixed forest,Pinus koraiensis & Tilia amurensis,Planted,19,Min DBH,7.7,7.54,5533,56.25,400,1,Average,,NA,37.03,NA,NA,NA,NA,NA,NA,NA,NA,2.12,1.46,0.66,2.05,1.42,0.63,0.07,0.04,0.03,0,NA,NA,0,NA,Yu et al. 2005a
1405,Liaoning,Pianling Township,41.41,123.98,280,6.2,782,IV,Pinus forest,P. koraiensis,Planted,19,Min DBH,10.6,6.69,2566,78.527,400,1,Average,,NA,59.367,35.491,8.458,43.949,8.959,6.46,15.419,NA,NA,1.01,0.3,0.71,0.7,0.23,0.47,0.31,0.07,0.24,0,NA,NA,0,NA,Yu et al. 2005a
1406,Fujian,Shibi Township,26.24,116.51,391,17.8,1769,III,Pinus forest,P. massoniana,Planted,12,Min DBH,9.9,9.53,1610,56.101,400,3,Average,,55.25,43.11,27.749,5.371,33.12,6.831,3.159,9.99,NA,12.14,1.658,NA,NA,1.315,NA,NA,0.343,NA,NA,0,0.532,0.532,0,0,Yu et al. 2005b
1407,Fujian,Shibi Township,26.24,116.51,391,17.8,1769,III,Pinus forest,P. massoniana,Planted,12,Min DBH,16.15,15.38,840,125.708,400,3,Average,,81.3,65.74,45.43,5.4,50.83,10.418,4.492,14.91,NA,15.56,3.312,NA,NA,2.746,NA,NA,0.566,NA,NA,0,1.18,1.18,0,0,Yu et al. 2005b
1408,Yunnan,Toutang Watershed,26.45,103.4,2150,12.7,861,III,Acacia forest,A. dealbata,Planted,5,Min DBH,6.12,6,3000,24.445,1000,1,Allometry,7,39.59,28.05,12.31,1.25,13.56,6.73,6.9,13.63,0.86,11.54,0.84,0.45,0.39,0.23,0.19,0.04,0.61,0.26,0.35,0,1.57,1.57,0,0,Yuan et al. 1998
1409,Yunnan,Toutang Watershed,26.45,103.4,2480,12.7,861,III,Pinus forest,P. armandii,Planted,16,Min DBH,6.1,5,4900,35.8,400,1,Allometry,7,42.84,37.28,16.61,2.97,19.58,10.32,7.38,17.7,NA,5.56,1.09,NA,NA,0.27,NA,NA,0.82,NA,NA,0,1.46,1.46,0,0,Yuan et al. 2002
1410,Fujian,Chihu Forest Farm,24.89,118.91,45,19.8,1100,I,Acacia forest,A. mangium,Planted,10,Min DBH,15.2,13.8,2325,373.47,400,3,Average,,267.19,233.39,147.93,24.72,172.65,49.24,11.5,60.74,NA,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng 2007
1411,Fujian,Chihu Forest Farm,24.89,118.91,45,19.8,1100,I,Acacia forest,A. auriculiformis,Planted,10,Min DBH,9.4,9.5,2375,82.48,400,3,Average,,155.73,131.58,90.71,17.8,108.51,15.82,7.25,23.07,NA,24.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng 2007
1412,Fujian,Chihu Forest Farm,24.89,118.91,45,19.8,1100,I,Acacia forest,A. crassicarpa,Planted,10,Min DBH,17.6,14.9,2300,409.63,400,3,Average,,308.28,272.08,181.52,26.47,207.99,51.76,12.33,64.09,NA,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng 2007
1413,Fujian,Chihu Forest Farm,24.89,118.91,45,19.8,1100,I,Casuarina forest,C. equisetifolia,Planted,10,Min DBH,8.6,9,2500,67.74,400,3,Average,,127.48,110.08,78.25,17.32,95.57,8.03,6.48,14.51,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng 2007
1414,Guangdong,Maijin Forest Farm,21.14,110.06,25,23.5,1329,II,Eucalyptus forest,E. leizhou No.1,Planted,3.5,Min DBH,NA,NA,3175,NA,666,1,Average,,39.596,34.172,23.062,6.119,29.181,2.524,2.467,4.991,NA,5.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng et al. 1995
1415,Guangdong,Maijin Forest Farm,21.14,110.06,25,23.5,1329,II,Eucalyptus forest,E. leizhou No.1,Planted,6.5,Min DBH,NA,NA,3455,NA,666,1,Average,,62.67,53.907,40.258,8.712,48.97,2.812,2.125,4.937,NA,8.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng et al. 1995
1416,Guangdong,Longmen Forest Farm,20.7,110.04,50,23.5,1157,II,Eucalyptus forest,E. citriodora,Planted,6.5,Min DBH,NA,NA,1215,NA,666,1,Average,,79.908,66.608,51.025,9.039,60.064,3.73,2.678,6.408,0.136,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng et al. 1995
1417,Guangdong,Longmen Forest Farm,20.7,110.04,50,23.5,1157,II,Eucalyptus forest,E. citriodora,Planted,10.5,Min DBH,NA,NA,1285,NA,666,1,Average,,121.444,102.826,80.521,12.361,92.882,6.1,3.198,9.298,0.646,18.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng et al. 1995
1418,Guangdong,Longmen Forest Farm,20.7,110.04,50,23.5,1157,II,Eucalyptus forest,E. citriodora,Planted,3.5,Min DBH,NA,NA,2565,NA,666,1,Average,,45.119,37.522,25.525,7.041,32.566,3.021,1.935,4.956,NA,7.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng et al. 1995
1419,Guangdong,Longmen Forest Farm,20.7,110.04,50,23.5,1157,II,Eucalyptus forest,E. citriodora,Planted,4.5,Min DBH,NA,NA,2195,NA,666,1,Average,,43.932,34.582,23.855,5.916,29.771,2.123,2.688,4.811,NA,9.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zeng et al. 1995
1420,Hainan,Jianfengling Nature Reserve,18.71,108.83,200,22.1,2300,IV,Tropical monsoon rainforest,Aporusa dioica & Polyalthia cerasoides,Primary,All-aged,4,NA,NA,NA,NA,100,1,Clearcutting,,NA,75.557,NA,NA,61.025,12.529,2.003,14.532,NA,NA,NA,3.584,NA,NA,NA,NA,NA,NA,NA,0,7.498,7.498,0,0,Zeng et al. 1997
1421,Guangdong,Heshan Ecological Station,22.68,112.9,100,21.7,1800,III,Evergreen coniferous mixed forest,Cunninghamia lanceolata & Pinus massoniana,Planted,25,5,12.6,10.5,1978,143.037,900,1,Allometry,12,NA,81.07,NA,NA,53.39,18.37,9.31,27.68,NA,NA,2.12,1.32,0.8,1.72,1.15,0.57,0.4,0.17,0.23,0,NA,NA,0,NA,Zeng et al. 2008
1422,Guangdong,Heshan Ecological Station,22.68,112.9,100,21.7,1800,III,Acacia forest,A. mangium,Planted,21,5,18.9,13.2,853,145.836,3800,1,Allometry,6,NA,134.88,NA,NA,116.26,14.9,3.72,18.62,NA,NA,2.32,1.46,0.85,1.57,1.09,0.47,0.75,0.37,0.38,0,NA,NA,0,NA,Zeng et al. 2008
1423,Guangdong,Heshan Ecological Station,22.68,112.9,100,21.7,1800,III,Schima forest,S. superba & S. wallichii,Planted,18,5,14.1,9.3,1344,99.601,900,1,Allometry,6,NA,97.3,NA,NA,68.63,23.35,5.32,28.67,NA,NA,6.04,4.23,1.81,5.59,3.93,1.66,0.45,0.3,0.15,0,NA,NA,0,NA,Zeng et al. 2008
1424,Beijing,Xishan Forest Farm,40.01,116.21,560,11,651,II,Pinus forest,P. tabuliformis,Planted,25,Min DBH,11.7,6.8,1754,75.193,670,1,Average,,74.49,54.01,NA,NA,32.81,15.94,5.26,21.2,NA,20.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.77,9.77,0,0,Zhai 1982ab
1425,Beijing,Xishan Forest Farm,40.01,116.21,580,11,651,II,Pinus & broadleaved mixed forest,Pinus tabuliformis & Acer truncatum,Planted,25,Min DBH,10.12,6.21,1937,67.116,570,1,Average,,69.94,52.54,NA,NA,33.53,13.65,5.36,19.01,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.43,10.43,0,0,Zhai 1982ab
1426,Shanxi,Haodifang Forest Farm,36.72,112.05,1730,4.5,758,V,Pinus forest,P. tabuliformis,Planted,34,Min DBH,18.45,11.65,1035,216.845,NA,1,Allometry,7,117.064,97.505,54.562,10.167,64.729,20.182,11.635,31.817,0.959,19.559,1.604,NA,NA,1.14,NA,NA,0.464,NA,NA,0,NA,NA,0,NA,Zhai et al. 1992
1427,Heilongjiang,Liangshui Nature Reserve,47.22,128.77,424,0.5,655,V,Pinus & broadleaved mixed forest,Pinus koraiensis & Tilia amurensis,Primary,220,Min DBH,37.4,23.1,NA,NA,5000,1,Allometry,15,352.2,268.3,191,15.4,206.4,54,7.9,61.9,NA,83.9,11.7,6.3,5.4,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Zhan et al. 1990
1428,Heilongjiang,Qingshan Forest Farm,45.15,130.05,450,3.5,550,V,Pinus forest,P. koraiensis,Planted,22,Min DBH,8.7,6.4,2713,48.719,800,1,Allometry,25,53.39,41.751,NA,NA,22.934,10.18,8.637,18.817,NA,11.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zhang 1981
1429,Heilongjiang,Qingshan Forest Farm,45.15,130.05,450,3.5,550,V,Pinus forest,P. koraiensis,Planted,21,Min DBH,7.38,5.5,4275,47.473,800,1,Allometry,25,54.957,42.695,NA,NA,24.028,10.076,8.591,18.667,NA,12.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zhang 1981
1430,Heilongjiang,Qingshan Forest Farm,45.15,130.05,450,3.5,550,V,Pinus forest,P. koraiensis,Planted,22,Min DBH,7.1,5.55,4275,44.338,800,1,Allometry,25,50.03,38.936,NA,NA,22.476,8.876,7.584,16.46,NA,11.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zhang 1981
1431,Heilongjiang,Qingshan Forest Farm,45.15,130.05,450,3.5,550,V,Pinus forest,P. koraiensis,Planted,21,Min DBH,6.4,4.8,3700,26.967,800,1,Allometry,25,33.507,26.188,NA,NA,14.97,6.045,5.173,11.218,NA,7.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zhang 1981
1432,Heilongjiang,Qingshan Forest Farm,45.15,130.05,450,3.5,550,V,Pinus forest,P. koraiensis,Planted,21,Min DBH,7.1,5.35,3175,31.743,800,1,Allometry,25,36.548,28.724,NA,NA,16.463,6.611,5.65,12.261,NA,7.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zhang 1981
1433,Heilongjiang,Maorshan Forest Farm,45.28,127.52,450,2.6,649,V,Pinus forest,P. koraiensis,Planted,22,Min DBH,13.2,7.98,1775,91.492,800,1,Allometry,24,85.488,69.783,NA,NA,34.488,20.155,15.14,35.295,NA,15.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Zhang 1981
